Ticker,Symbol,Security Name,Exchange,Sector,Industry,Market Cap,Avg Volume
UBSI,UBSI,"United Bankshares, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,931942
FFIN,FFIN,"First Financial Bankshares, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,928768
FFBC,FFBC,First Financial Bancorp. - Common Stock,NASDAQ,Unknown,Unknown,,927534
RDNT,RDNT,"RadNet, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,927378
TFSL,TFSL,TFS Financial Corporation - Common Stock,NASDAQ,Unknown,Unknown,,927078
PACS,PACS,"PACS Group, Inc. Common Stock",NYSE,Unknown,Unknown,,926024
L,L,Loews Corporation Common Stock,NYSE,Unknown,Unknown,,925246
PSA,PSA,Public Storage Common Stock,NYSE,Unknown,Unknown,,922676
MTH,MTH,Meritage Homes Corporation Common Stock,NYSE,Unknown,Unknown,,921368
TYRA,TYRA,"Tyra Biosciences, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,919160
MPWR,MPWR,"Monolithic Power Systems, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,918454
CLMT,CLMT,"Calumet, Inc - Common Stock",NASDAQ,Unknown,Unknown,,917856
JAZZ,JAZZ,Jazz Pharmaceuticals plc - Ordinary Shares,NASDAQ,Unknown,Unknown,,917066
WNC,WNC,Wabash National Corporation Common Stock,NYSE,Unknown,Unknown,,916982
ENSG,ENSG,"The Ensign Group, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,915364
FDMT,FDMT,"4D Molecular Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,913018
ACIW,ACIW,"ACI Worldwide, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,912000
SA,SA,"Seabridge Gold, Inc. Common Shares New",NYSE,Unknown,Unknown,,907662
TRNO,TRNO,Terreno Realty Corporation Common Stock,NYSE,Unknown,Unknown,,905958
AVNT,AVNT,Avient Corporation Common Stock,NYSE,Unknown,Unknown,,905302
MEOH,MEOH,Methanex Corporation - Common Stock,NASDAQ,Unknown,Unknown,,904624
LIND,LIND,Lindblad Expeditions Holdings Inc.  - Common Stock,NASDAQ,Unknown,Unknown,,904618
SIG,SIG,Signet Jewelers Limited Common Shares,NYSE,Unknown,Unknown,,904564
PSUS,PSUS,"Pershing Square USA, Ltd. Common Shares",NYSE,Unknown,Unknown,,903068
SLGN,SLGN,Silgan Holdings Inc. Common Stock,NYSE,Unknown,Unknown,,902392
UCB,UCB,"United Community Banks, Inc. Common Stock",NYSE,Unknown,Unknown,,901342
QTTB,QTTB,Q32 Bio Inc. - Common Stock,NASDAQ,Unknown,Unknown,,899614
CRL,CRL,"Charles River Laboratories International, Inc. Common Stock",NYSE,Unknown,Unknown,,896800
H,H,Hyatt Hotels Corporation Class A Common Stock,NYSE,Unknown,Unknown,,896010
MRTN,MRTN,"Marten Transport, Ltd. - Common Stock",NASDAQ,Unknown,Unknown,,894532
DPZ,DPZ,Domino's Pizza Inc - Common Stock,NASDAQ,Unknown,Unknown,,891206
FVRR,FVRR,"Fiverr International Ltd. Ordinary Shares, no par value",NYSE,Unknown,Unknown,,890516
KTB,KTB,"Kontoor Brands, Inc. Common Stock ",NYSE,Unknown,Unknown,,890136
PDFS,PDFS,"PDF Solutions, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,888662
WAB,WAB,Westinghouse Air Brake Technologies Corporation Common Stock,NYSE,Unknown,Unknown,,888422
TTC,TTC,Toro Company (The) Common Stock,NYSE,Unknown,Unknown,,887274
HROW,HROW,"Harrow, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,885860
INMD,INMD,InMode Ltd.  - Ordinary Shares,NASDAQ,Unknown,Unknown,,884810
HCC,HCC,"Warrior Met Coal, Inc. Common Stock",NYSE,Unknown,Unknown,,884062
ESNT,ESNT,Essent Group Ltd. Common Shares,NYSE,Unknown,Unknown,,882744
POST,POST,"Post Holdings, Inc. Common Stock",NYSE,Unknown,Unknown,,879578
GVA,GVA,Granite Construction Incorporated Common Stock,NYSE,Unknown,Unknown,,879500
QTWO,QTWO,"Q2 Holdings, Inc. Common Stock",NYSE,Unknown,Unknown,,878706
INVA,INVA,"Innoviva, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,878560
LMRI,LMRI,"Lumexa Imaging Holdings, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,878046
BBNX,BBNX,"Beta Bionics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,877916
OCC,OCC,Optical Cable Corporation - Common Stock,NASDAQ,Unknown,Unknown,,877734
GENB,GENB,"Generate Biomedicines, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,877512
MLKN,MLKN,"MillerKnoll, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,877004
VICR,VICR,Vicor Corporation - Common Stock,NASDAQ,Unknown,Unknown,,875438
RRR,RRR,"Red Rock Resorts, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,874944
MBX,MBX,"MBX Biosciences, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,873882
LEU,LEU,Centrus Energy Corp. Class A Common Stock,NYSE,Unknown,Unknown,,873604
SNX,SNX,TD SYNNEX Corporation Common Stock,NYSE,Unknown,Unknown,,870846
PII,PII,Polaris Inc. Common Stock,NYSE,Unknown,Unknown,,870702
CLB,CLB,Core Laboratories Inc. Common Stock,NYSE,Unknown,Unknown,,870242
CYRX,CYRX,"CryoPort, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,869828
MMSI,MMSI,"Merit Medical Systems, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,869756
PSO,PSO,"Pearson, Plc Common Stock",NYSE,Unknown,Unknown,,867416
SNEX,SNEX,StoneX Group Inc. - Common Stock,NASDAQ,Unknown,Unknown,,866940
RYTM,RYTM,"Rhythm Pharmaceuticals, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,866376
XHR,XHR,"Xenia Hotels & Resorts, Inc. Common Stock",NYSE,Unknown,Unknown,,865882
ITT,ITT,ITT Inc. Common Stock ,NYSE,Unknown,Unknown,,865732
MD,MD,"Pediatrix Medical Group, Inc. Common Stock",NYSE,Unknown,Unknown,,865458
AORT,AORT,"Artivion, Inc. Common Stock",NYSE,Unknown,Unknown,,863580
FNV,FNV,Franco-Nevada Corporation,NYSE,Unknown,Unknown,,862708
KYMR,KYMR,"Kymera Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,860484
STE,STE,STERIS plc (Ireland) Ordinary Shares,NYSE,Unknown,Unknown,,858954
BKV,BKV,BKV Corporation Common Stock,NYSE,Unknown,Unknown,,858332
BBT,BBT,Beacon Financial Corporation Common stock,NYSE,Unknown,Unknown,,855582
CRC,CRC,California Resources Corporation Common Stock,NYSE,Unknown,Unknown,,854612
TYL,TYL,"Tyler Technologies, Inc. Common Stock",NYSE,Unknown,Unknown,,854502
SKE,SKE,Skeena Resources Limited Common Shares,NYSE,Unknown,Unknown,,854384
XNCR,XNCR,"Xencor, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,852766
TLN,TLN,Talen Energy Corporation - Common Stock,NASDAQ,Unknown,Unknown,,852590
FCPT,FCPT,"Four Corners Property Trust, Inc. Common Stock",NYSE,Unknown,Unknown,,852582
BOT,BOT,"RoboStrategy, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,845919
CNO,CNO,"CNO Financial Group, Inc. Common Stock",NYSE,Unknown,Unknown,,845498
DGX,DGX,Quest Diagnostics Incorporated Common Stock,NYSE,Unknown,Unknown,,845098
WWD,WWD,"Woodward, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,843058
BLKB,BLKB,"Blackbaud, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,841650
CAE,CAE,CAE Inc. Ordinary Shares,NYSE,Unknown,Unknown,,840404
CDNA,CDNA,"CareDx, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,838932
STAA,STAA,STAAR Surgical Company - Common Stock,NASDAQ,Unknown,Unknown,,837526
TNL,TNL,Travel   Leisure Co. Common  Stock,NYSE,Unknown,Unknown,,836318
LOAR,LOAR,Loar Holdings Inc. Common Stock,NYSE,Unknown,Unknown,,835880
OSW,OSW,OneSpaWorld Holdings Limited - Common Shares,NASDAQ,Unknown,Unknown,,834322
BURL,BURL,"Burlington Stores, Inc. Common Stock",NYSE,Unknown,Unknown,,834222
FG,FG,"F&G Annuities & Life, Inc. Common Stock",NYSE,Unknown,Unknown,,833150
ROK,ROK,"Rockwell Automation, Inc. Common Stock",NYSE,Unknown,Unknown,,833086
SDRL,SDRL,Seadrill Limited Common Shares,NYSE,Unknown,Unknown,,831900
SKY,SKY,"Champion Homes, Inc. Common Stock",NYSE,Unknown,Unknown,,831264
GRMN,GRMN,Garmin Ltd. Common Stock (Switzerland),NYSE,Unknown,Unknown,,831222
QNST,QNST,"QuinStreet, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,829692
MHK,MHK,"Mohawk Industries, Inc. Common Stock",NYSE,Unknown,Unknown,,829540
NFG,NFG,National Fuel Gas Company Common Stock,NYSE,Unknown,Unknown,,829474
EVMN,EVMN,"Evommune, Inc. Common Stock",NYSE,Unknown,Unknown,,829352
SUPN,SUPN,"Supernus Pharmaceuticals, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,825430
QLYS,QLYS,"Qualys, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,825182
ATRO,ATRO,Astronics Corporation - Common Stock,NASDAQ,Unknown,Unknown,,824889
VRSN,VRSN,"VeriSign, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,821032
BLFS,BLFS,"BioLife Solutions, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,820074
LIVN,LIVN,LivaNova PLC - Ordinary Shares,NASDAQ,Unknown,Unknown,,819568
CARS,CARS,Cars.com Inc. Common Stock ,NYSE,Unknown,Unknown,,817084
CBZ,CBZ,"CBIZ, Inc. Common Stock",NYSE,Unknown,Unknown,,816556
SPNT,SPNT,SiriusPoint Ltd. Common Shares,NYSE,Unknown,Unknown,,813104
PCTY,PCTY,Paylocity Holding Corporation - Common Stock,NASDAQ,Unknown,Unknown,,812350
CHRD,CHRD,Chord Energy Corporation - Common Stock,NASDAQ,Unknown,Unknown,,810286
TDW,TDW,Tidewater Inc. Common Stock,NYSE,Unknown,Unknown,,809818
LRN,LRN,"Stride, Inc. Common Stock",NYSE,Unknown,Unknown,,809304
NSA,NSA,National Storage Affiliates Trust Common Shares of Beneficial Interest,NYSE,Unknown,Unknown,,806800
ULTA,ULTA,"Ulta Beauty, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,806450
STRL,STRL,"Sterling Infrastructure, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,805330
FLOC,FLOC,Flowco Holdings Inc. Class A Common Stock,NYSE,Unknown,Unknown,,805232
RPM,RPM,RPM International Inc. Common Stock,NYSE,Unknown,Unknown,,803230
HLI,HLI,"Houlihan Lokey, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,802636
MTN,MTN,"Vail Resorts, Inc. Common Stock",NYSE,Unknown,Unknown,,801200
OCS,OCS,Oculis Holding AG - Ordinary shares,NASDAQ,Unknown,Unknown,,800890
WTW,WTW,Willis Towers Watson Public Limited Company - Ordinary Shares,NASDAQ,Unknown,Unknown,,800764
URGN,URGN,UroGen Pharma Ltd. - Ordinary Shares,NASDAQ,Unknown,Unknown,,800486
APAM,APAM,Artisan Partners Asset Management Inc. Class A Common Stock,NYSE,Unknown,Unknown,,799670
BMO,BMO,Bank Of Montreal Common Stock,NYSE,Unknown,Unknown,,799522
CVLT,CVLT,"Commvault Systems, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,798076
AMBQ,AMBQ,"Ambiq Micro, Inc. Common Stock",NYSE,Unknown,Unknown,,797052
SPXC,SPXC,"SPX Technologies, Inc. Common Stock",NYSE,Unknown,Unknown,,795414
HRMY,HRMY,"Harmony Biosciences Holdings, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,795314
CINF,CINF,Cincinnati Financial Corporation - Common Stock,NASDAQ,Unknown,Unknown,,794656
BKU,BKU,"BankUnited, Inc. Common Stock",NYSE,Unknown,Unknown,,793244
WST,WST,"West Pharmaceutical Services, Inc. Common Stock",NYSE,Unknown,Unknown,,790818
MSM,MSM,"MSC Industrial Direct Company, Inc. Common Stock",NYSE,Unknown,Unknown,,789820
WGO,WGO,"Winnebago Industries, Inc. Common Stock",NYSE,Unknown,Unknown,,789440
SSB,SSB,SouthState Bank Corporation Common Stock,NYSE,Unknown,Unknown,,787480
THO,THO,"Thor Industries, Inc. Common Stock",NYSE,Unknown,Unknown,,787078
MMS,MMS,"Maximus, Inc. Common Stock",NYSE,Unknown,Unknown,,786714
PH,PH,Parker-Hannifin Corporation Common Stock,NYSE,Unknown,Unknown,,785398
PRGS,PRGS,Progress Software Corporation - Common Stock,NASDAQ,Unknown,Unknown,,784768
BLLN,BLLN,"BillionToOne, Inc. - Class A common stock",NASDAQ,Unknown,Unknown,,782970
HUBG,HUBG,"Hub Group, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,782544
LIF,LIF,"Life360, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,781668
NHP,NHP,"National Healthcare Properties, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,781294
ZBIO,ZBIO,"Zenas BioPharma, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,780982
HNI,HNI,HNI Corporation Common Stock,NYSE,Unknown,Unknown,,780874
DFH,DFH,"Dream Finders Homes, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,780154
CCRN,CCRN,"Cross Country Healthcare, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,779448
KNSA,KNSA,"Kiniksa Pharmaceuticals International, plc - Class A Ordinary Shares",NASDAQ,Unknown,Unknown,,779230
FUL,FUL,H. B. Fuller Company Common Stock,NYSE,Unknown,Unknown,,778086
CALM,CALM,"Cal-Maine Foods, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,777984
TRN,TRN,"Trinity Industries, Inc. Common Stock",NYSE,Unknown,Unknown,,773146
OSK,OSK,Oshkosh Corporation (Holding Company)Common Stock,NYSE,Unknown,Unknown,,772760
AVA,AVA,Avista Corporation Common Stock,NYSE,Unknown,Unknown,,771228
RNST,RNST,Renasant Corporation Common Stock,NYSE,Unknown,Unknown,,769726
BUSE,BUSE,First Busey Corporation - Common Stock,NASDAQ,Unknown,Unknown,,769720
WHD,WHD,"Cactus, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,769288
NSP,NSP,"Insperity, Inc. Common Stock",NYSE,Unknown,Unknown,,768870
CLPT,CLPT,ClearPoint Neuro Inc. - Common Stock,NASDAQ,Unknown,Unknown,,767866
NATL,NATL,NCR Atleos Corporation Common Stock,NYSE,Unknown,Unknown,,766854
TSLX,TSLX,"Sixth Street Specialty Lending, Inc. Common Stock",NYSE,Unknown,Unknown,,765984
HQ,HQ,Horizon Quantum Holdings Ltd. - Class A Ordinary Shares,NASDAQ,Unknown,Unknown,,765696
KOD,KOD,Kodiak Sciences Inc - Common Stock,NASDAQ,Unknown,Unknown,,762824
DCI,DCI,"Donaldson Company, Inc. Common Stock",NYSE,Unknown,Unknown,,762386
CRS,CRS,Carpenter Technology Corporation Common Stock,NYSE,Unknown,Unknown,,761212
GCT,GCT,GigaCloud Technology Inc - Class A Ordinary Shares,NASDAQ,Unknown,Unknown,,760838
STOK,STOK,"Stoke Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,759330
ASND,ASND,Ascendis Pharma A/S - Ordinary Share,NASDAQ,Unknown,Unknown,,758928
PBH,PBH,Prestige Consumer Healthcare Inc. Common Stock,NYSE,Unknown,Unknown,,758066
SNDA,SNDA,"Sonida Senior Living, Inc. Common Stock",NYSE,Unknown,Unknown,,756960
PSIX,PSIX,"Power Solutions International, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,756450
KLRA,KLRA,"Kailera Therapeutics, Inc. - Common stock",NASDAQ,Unknown,Unknown,,753924
CBC,CBC,"Central Bancompany, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,753794
POWL,POWL,"Powell Industries, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,750154
UMBF,UMBF,UMB Financial Corporation - Common Stock,NASDAQ,Unknown,Unknown,,749386
SPHR,SPHR,Sphere Entertainment Co. Class A Common Stock,NYSE,Unknown,Unknown,,747536
RGLD,RGLD,"Royal Gold, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,746670
BOOT,BOOT,"Boot Barn Holdings, Inc. Common Stock",NYSE,Unknown,Unknown,,746454
FHI,FHI,"Federated Hermes, Inc. Common Stock",NYSE,Unknown,Unknown,,744928
SWBI,SWBI,"Smith & Wesson Brands, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,743926
AGCO,AGCO,AGCO Corporation Common Stock,NYSE,Unknown,Unknown,,740982
BCAX,BCAX,Bicara Therapeutics Inc. - Common Stock,NASDAQ,Unknown,Unknown,,740500
PRAA,PRAA,"PRA Group, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,735122
ARW,ARW,"Arrow Electronics, Inc. Common Stock",NYSE,Unknown,Unknown,,735042
CWST,CWST,"Casella Waste Systems, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,733106
SMX,SMX,SMX (Security Matters) Public Limited Company - Ordinary Shares,NASDAQ,Unknown,Unknown,,733064
PTGX,PTGX,"Protagonist Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,731366
RL,RL,Ralph Lauren Corporation Common Stock,NYSE,Unknown,Unknown,,729736
BLK,BLK,"BlackRock, Inc. Common Stock",NYSE,Unknown,Unknown,,729346
BV,BV,"BrightView Holdings, Inc. Common Stock",NYSE,Unknown,Unknown,,728302
MKTX,MKTX,"MarketAxess Holdings, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,728246
EEFT,EEFT,"Euronet Worldwide, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,727652
TBBB,TBBB,BBB Foods Inc. Class A Common Shares,NYSE,Unknown,Unknown,,727574
DTM,DTM,"DT Midstream, Inc. Common Stock ",NYSE,Unknown,Unknown,,724930
ESAB,ESAB,ESAB Corporation Common Stock,NYSE,Unknown,Unknown,,724918
BBAR,BBAR,Banco BBVA Argentina S.A. ADS,NYSE,Unknown,Unknown,,724300
GRAL,GRAL,"GRAIL, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,723984
UMH,UMH,"UMH Properties, Inc. Common Stock",NYSE,Unknown,Unknown,,723346
AVY,AVY,Avery Dennison Corporation Common Stock,NYSE,Unknown,Unknown,,722672
MAIN,MAIN,Main Street Capital Corporation Common Stock,NYSE,Unknown,Unknown,,720744
FTS,FTS,Fortis Inc. Common Shares,NYSE,Unknown,Unknown,,720164
CNR,CNR,"Core Natural Resources, Inc. Common Stock",NYSE,Unknown,Unknown,,719398
MAX,MAX,"MediaAlpha, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,718696
LPG,LPG,Dorian LPG Ltd. Common Stock,NYSE,Unknown,Unknown,,716910
ONT,ONT,"Onterris, Inc. Common Stock",NYSE,Unknown,Unknown,,715510
ASC,ASC,Ardmore Shipping Corporation Common Stock,NYSE,Unknown,Unknown,,714674
DIOD,DIOD,Diodes Incorporated - Common Stock,NASDAQ,Unknown,Unknown,,713546
ALV,ALV,"Autoliv, Inc. Common Stock",NYSE,Unknown,Unknown,,712196
SIBN,SIBN,"SI-BONE, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,710462
IEX,IEX,IDEX Corporation Common Stock,NYSE,Unknown,Unknown,,709748
KYIV,KYIV,Kyivstar Group Ltd. - Common Shares,NASDAQ,Unknown,Unknown,,709502
MIDD,MIDD,The Middleby Corporation - Common Stock,NASDAQ,Unknown,Unknown,,708204
FCF,FCF,First Commonwealth Financial Corporation Common Stock,NYSE,Unknown,Unknown,,707992
OGS,OGS,"ONE Gas, Inc. Common Stock",NYSE,Unknown,Unknown,,707214
MRCY,MRCY,Mercury Systems Inc - Common Stock,NASDAQ,Unknown,Unknown,,707014
TFPM,TFPM,Triple Flag Precious Metals Corp. Common Shares,NYSE,Unknown,Unknown,,705032
EVTC,EVTC,"Evertec, Inc. Common Stock",NYSE,Unknown,Unknown,,703190
ELMT,ELMT,The Elmet Group Co. - Common Stock,NASDAQ,Unknown,Unknown,,698418
ZYME,ZYME,Zymeworks Inc. - Common Stock,NASDAQ,Unknown,Unknown,,697616
LCLN,LCLN,"Lincoln International, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,696065
CHH,CHH,"Choice Hotels International, Inc. Common Stock",NYSE,Unknown,Unknown,,695376
ITRI,ITRI,"Itron, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,693680
BCAT,BCAT,BlackRock Capital Allocation Term Trust Common Shares of Beneficial Interest,NYSE,Unknown,Unknown,,690686
FFIV,FFIV,"F5, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,689844
NJR,NJR,NewJersey Resources Corporation Common Stock,NYSE,Unknown,Unknown,,688460
LAMR,LAMR,Lamar Advertising Company - Class A Common Stock,NASDAQ,Unknown,Unknown,,688014
UNFI,UNFI,"United Natural Foods, Inc. Common Stock",NYSE,Unknown,Unknown,,687350
HUBB,HUBB,Hubbell Inc Common Stock,NYSE,Unknown,Unknown,,687039
CIM,CIM,Chimera Investment Corporation Common Stock,NYSE,Unknown,Unknown,,686590
BFH,BFH,"Bread Financial Holdings, Inc. Common Stock",NYSE,Unknown,Unknown,,686560
BVS,BVS,Bioventus Inc. - Class A Common Stock,NASDAQ,Unknown,Unknown,,685784
SMA,SMA,"SmartStop Self Storage REIT, Inc. Common Stock",NYSE,Unknown,Unknown,,684928
HEI,HEI,Heico Corporation Common Stock,NYSE,Unknown,Unknown,,683746
NHI,NHI,"National Health Investors, Inc. Common Stock",NYSE,Unknown,Unknown,,682492
AMP,AMP,"Ameriprise Financial, Inc. Common Stock",NYSE,Unknown,Unknown,,682412
ALH,ALH,Alliance Laundry Holdings Inc. Common Stock,NYSE,Unknown,Unknown,,681204
SLF,SLF,Sun Life Financial Inc. Common Stock,NYSE,Unknown,Unknown,,680846
AXS,AXS,Axis Capital Holdings Limited Common Stock,NYSE,Unknown,Unknown,,680240
SEZL,SEZL,Sezzle Inc. - Common Stock,NASDAQ,Unknown,Unknown,,679968
BZH,BZH,"Beazer Homes USA, Inc. Common Stock",NYSE,Unknown,Unknown,,679608
SPSC,SPSC,"SPS Commerce, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,679064
PUBM,PUBM,"PubMatic, Inc. - Class A Common Stock",NASDAQ,Unknown,Unknown,,676398
IDXX,IDXX,"IDEXX Laboratories, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,675458
ECG,ECG,"Everus Construction Group, Inc. Common Stock",NYSE,Unknown,Unknown,,675400
MSCI,MSCI,MSCI Inc. Common Stock,NYSE,Unknown,Unknown,,674932
PKG,PKG,Packaging Corporation of America Common Stock,NYSE,Unknown,Unknown,,674796
SEIC,SEIC,SEI Investments Company - Common Stock,NASDAQ,Unknown,Unknown,,674322
VCEL,VCEL,Vericel Corporation - Common Stock,NASDAQ,Unknown,Unknown,,674296
TRAX,TRAX,"First Tracks Biotherapeutics, Inc. - Ordinary Shares",NASDAQ,Unknown,Unknown,,673538
NTCT,NTCT,"NetScout Systems, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,672278
RHP,RHP,"Ryman Hospitality Properties, Inc. (REIT)",NYSE,Unknown,Unknown,,672140
CAL,CAL,"Caleres, Inc. Common Stock",NYSE,Unknown,Unknown,,671022
ACLS,ACLS,"Axcelis Technologies, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,670414
HCSG,HCSG,"Healthcare Services Group, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,669404
ALGT,ALGT,Allegiant Travel Company - Common Stock,NASDAQ,Unknown,Unknown,,668876
CDNL,CDNL,Cardinal Infrastructure Group Inc. - Class A Common Stock,NASDAQ,Unknown,Unknown,,667116
CSWC,CSWC,Capital Southwest Corporation - Common Stock,NASDAQ,Unknown,Unknown,,666754
OMCL,OMCL,"Omnicell, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,666598
EPR,EPR,EPR Properties Common Stock,NYSE,Unknown,Unknown,,665466
ROAD,ROAD,"Construction Partners, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,663300
LH,LH,Labcorp Holdings Inc. Common Stock,NYSE,Unknown,Unknown,,663172
CMP,CMP,Compass Minerals Intl Inc Common Stock,NYSE,Unknown,Unknown,,660488
AAUC,AAUC,Allied Gold Corporation Common Shares,NYSE,Unknown,Unknown,,659310
ESTA,ESTA,Establishment Labs Holdings Inc. - Common Shares,NASDAQ,Unknown,Unknown,,659112
AMPH,AMPH,"Amphastar Pharmaceuticals, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,658042
BC,BC,Brunswick Corporation Common Stock,NYSE,Unknown,Unknown,,656802
PATK,PATK,"Patrick Industries, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,653972
JXN,JXN,Jackson Financial Inc. Class A Common Stock ,NYSE,Unknown,Unknown,,652488
WCC,WCC,"WESCO International, Inc. Common Stock",NYSE,Unknown,Unknown,,651602
MAZE,MAZE,"Maze Therapeutics, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,651552
ZD,ZD,"Ziff Davis, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,651536
LEA,LEA,Lear Corporation Common Stock,NYSE,Unknown,Unknown,,649598
PRDO,PRDO,Perdoceo Education Corporation - Common Stock,NASDAQ,Unknown,Unknown,,649444
MANE,MANE,"Veradermics, Incorporated Common Stock",NYSE,Unknown,Unknown,,648848
FTDR,FTDR,"Frontdoor, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,643880
PIPR,PIPR,Piper Sandler Companies Common Stock,NYSE,Unknown,Unknown,,643510
CPAY,CPAY,"Corpay, Inc. Common Stock",NYSE,Unknown,Unknown,,640540
RACE,RACE,Ferrari N.V. Common Shares,NYSE,Unknown,Unknown,,639784
MANH,MANH,"Manhattan Associates, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,633672
KEX,KEX,Kirby Corporation Common Stock,NYSE,Unknown,Unknown,,632136
COKE,COKE,"Coca-Cola Consolidated, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,632050
NMIH,NMIH,NMI Holdings Inc - Common Stock,NASDAQ,Unknown,Unknown,,631546
MAMA,MAMA,"Mama's Creations, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,630548
HELE,HELE,Helen of Troy Limited - Common Stock,NASDAQ,Unknown,Unknown,,630492
VVX,VVX,"V2X, Inc. Common Stock",NYSE,Unknown,Unknown,,629940
ETD,ETD,Ethan Allen Interiors Inc. Common Stock,NYSE,Unknown,Unknown,,626256
IRON,IRON,"Disc Medicine, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,625138
ANAB,ANAB,"AnaptysBio, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,624536
SITM,SITM,SiTime Corporation - Common Stock,NASDAQ,Unknown,Unknown,,624358
TFX,TFX,Teleflex Incorporated Common Stock,NYSE,Unknown,Unknown,,624048
VPG,VPG,"Vishay Precision Group, Inc. Common Stock",NYSE,Unknown,Unknown,,622492
CRUS,CRUS,"Cirrus Logic, Inc. - Common Stock",NASDAQ,Unknown,Unknown,,621014
AMRC,AMRC,"Ameresco, Inc. Class A Common Stock",NYSE,Unknown,Unknown,,618388
GL,GL,Globe Life Inc. Common Stock,NYSE,Unknown,Unknown,,616922
TK,TK,Teekay Corporation Ltd. Common Stock,NYSE,Unknown,Unknown,,615948
